"meta_source","dataset_identifier","data_owner","contact_email","file_name","individual_id","device_id","device_type","year","month","day","time","time_zone","deployment_site","deployment_decimal_latitude","deployment_decimal_longitude","sex","how_sexed","age_class","genotyped","age.","progesterone","If.yes..status","comments"
"track","Zerbini",NA,NA,NA,"Braz-2012-111871","Braz-2012-111871","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2012-112694","Braz-2012-112694","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2012-112702","Braz-2012-112702","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2012-112712","Braz-2012-112712","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2012-112714","Braz-2012-112714","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2012-112717","Braz-2012-112717","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2012-120947","Braz-2012-120947","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2012-121189","Braz-2012-121189","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2012-121192","Braz-2012-121192","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2012-121193","Braz-2012-121193","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2012-121194","Braz-2012-121194","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2012-121195","Braz-2012-121195","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2012-121196","Braz-2012-121196","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2016-87776","Braz-2016-87776","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2016-111868","Braz-2016-111868","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2016-120938","Braz-2016-120938","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-84484","Braz-2017-84484","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-84485","Braz-2017-84485","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-87635","Braz-2017-87635","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-87776","Braz-2017-87776","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-87777","Braz-2017-87777","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-87780","Braz-2017-87780","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-111869","Braz-2017-111869","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-111870","Braz-2017-111870","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-112696","Braz-2017-112696","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-112728","Braz-2017-112728","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-120937","Braz-2017-120937","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-120942","Braz-2017-120942","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-120943","Braz-2017-120943","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-120947","Braz-2017-120947","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-121191","Braz-2017-121191","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-121203","Braz-2017-121203","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-121206","Braz-2017-121206","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-123226","Braz-2017-123226","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-171997","Braz-2017-171997","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-172000","Braz-2017-172000","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-172001","Braz-2017-172001","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-172002","Braz-2017-172002","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-172003","Braz-2017-172003","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2017-172004","Braz-2017-172004","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2018-111868","Braz-2018-111868","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2018-111870","Braz-2018-111870","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2018-112696","Braz-2018-112696","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2018-112719","Braz-2018-112719","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2018-120938","Braz-2018-120938","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2018-120942","Braz-2018-120942","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2018-121191","Braz-2018-121191","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2018-171994","Braz-2018-171994","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2018-171995","Braz-2018-171995","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2018-172008","Braz-2018-172008","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2018-84484","Braz-2018-84484","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2018-84485","Braz-2018-84485","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"track","Zerbini",NA,NA,NA,"Braz-2018-87640","Braz-2018-87640","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
